date,DJI,DJT,GSPC
1928-05-09,-0.006289902232119681,0.006932201200943937,-0.0014811160446438854
1928-05-10,-0.0012810542997315978,-0.0016267881307449113,-0.0014833130037350886
1928-05-11,0.01051994127000859,-3.392475521899854e-4,0.007394660266792308
1928-05-14,6.340292771608991e-4,-0.0016299922109311756,0.003921573653181865
1928-05-15,-0.006176223084378469,-0.004837675090674871,-0.002449180749139919
1928-05-16,-0.013160196351602016,-0.008918829702389133,-0.016815430833785654
1928-05-17,0.009692090292653438,-0.004350985834326369,0.0034851914789603357
1928-05-18,-0.0051329168608474345,0.005934735519814747,-0.009990093075086299
1928-05-21,-0.015325438268683357,-0.014693915609696146,-0.014665243868082663
1928-05-22,-0.012205005281196217,-0.008414016824846073,-0.013849926439938699
1928-05-23,0.01741698599400196,0.011759900331031605,0.019944409498699866
1928-05-24,0.009607907989763999,0.0013908208083430271,0.006057565216594549
1928-05-25,9.649184014230859e-4,-0.0026442155828361523,0.0015086751667211717
1928-05-28,-0.017092057862078798,-0.006641291144616518,-0.01672195032246173
1928-05-29,0.014977211779376208,0.0030814507189744953,0.012693747493856981
1928-05-31,0.011576692469650953,0.007592945120632426,0.009040744652149024
1928-06-01,0.002090529756084053,6.937218453723083e-4,0.003493889254255838
1928-06-04,-0.016709400188475155,-0.009896240776534128,-0.013544225107757149
1928-06-05,0.005432544091269069,-0.00266498509643904,0.002522069432709939
1928-06-06,-0.010569898319379639,-0.006269613013595485,-0.009617892414178937
1928-06-07,-0.0019972602380031244,-0.004107072760860193,-0.0025464745107656546
1928-06-08,-0.016737773248994295,-0.01192062368901918,-0.012314162789350326
1928-06-11,-0.027659042989599085,-0.024717745751244663,-0.036272044618207974
1928-06-12,-0.015132882628566414,-0.007981124245085021,-0.018368965972377797
1928-06-13,0.030901744635819642,0.02092510547337015,0.02954821468509945
1928-06-14,0.008337947630947721,0.003843508846982114,0.008434420059291703
1928-06-15,-0.023038070163144388,-0.013334016640384775,-0.01640682476243394
1928-06-18,-0.019612317187225607,-0.01611984032640518,-0.01830961219533618
1928-06-19,2.4754313565506273e-4,-0.004782195469629642,-0.0032661977866210697
1928-06-20,0.012201873405353064,0.010209112851541654,0.012462908536295695
1928-06-21,-0.0016640567661384742,0.009445170571518648,-5.386480065600053e-4
1928-06-22,4.897159745275297e-4,0.0019809977497187146,-0.0010781672203454436
1928-06-25,-0.0014698679765449004,-0.0032303089539151603,-0.003782765926560475
1928-06-26,0.010389577152421479,0.0035234566291547946,0.011305638589547938
1928-06-27,0.011290831648292586,0.005626407740226716,0.009589844404614946
1928-06-28,0.005788797411509722,0.0022562693803345212,0.011073142407016215
1928-06-29,0.003523813170146952,0.004714423962985914,0.0036639664124805725
1928-07-02,-0.010320699378834982,-0.0101819061451193,-0.008394592843026367
1928-07-03,0.017567279507150518,0.011989244428520668,0.016201033735855817
1928-07-05,0.011868879506885865,0.007411972190479521,0.009801471296751402
1928-07-06,-0.009088416347498384,-0.0012195560893168273,-0.004630828959828604
1928-07-09,0.006426666894869661,0.0025092316997556543,0.003603607503298618
1928-07-10,-0.0053918596529514825,-0.007258125356102103,-0.0015428133685103705
1928-07-11,-0.029968363793060972,-0.01365208916832732,-0.02501433186091342
1928-07-12,0.001355472928646419,-0.00469037136907808,-0.007415288215496351
1928-07-13,0.005403593019837135,0.0031537669618036017,0.007942853513936731
1928-07-16,-0.013222772752646847,-0.00919563621063237,-0.013807972966334917
1928-07-17,0.006415263059452214,5.91060231466591e-4,0.005333345975362603
1928-07-18,0.013855701314167015,0.0034654412561364836,0.012159811472154605
1928-07-19,-0.002727078694139134,0.001985367761225626,-0.0021041564838637328
1928-07-20,0.005827856372387371,-0.00169099036728361,0.0021041564838637575
1928-07-23,0.004230144856804022,0.005503591216978909,0.004718226315196986
1928-07-24,0.00548672268500622,0.004381168015562874,-0.0015702698855990754
1928-07-25,0.004893666833664359,0.0018198367169858993,0.00574564129607967
1928-07-26,-0.0018323198060341802,5.816489912421465e-4,0.0020811662038244493
1928-07-27,0.014055471754283665,0.0018880261218059897,0.009312017625618615
1928-07-30,0.0044415729536647465,0.004993316450113401,0.0025713565209293135
1928-07-31,-0.0028662587234260925,0,-0.0020565559947596105
1928-08-01,0.003604606703438753,-0.0016616699990750418,-5.148005261698025e-4
1928-08-02,-0.008710210739139095,-0.005437751300128993,-0.004645169642939516
1928-08-03,0.005799807465176046,-0.0022562693803346405,0.0015507886281915374
1928-08-06,0.008705921082439174,0.003418806748785461,0.011299555253933247
1928-08-07,9.172208215552328e-5,0.002683202596083368,-0.004607123582894861
1928-08-08,-0.013248895471782917,-0.003627661237249734,-0.012390452785676126
1928-08-09,-4.183225327683646e-4,-0.004370636328109048,0.002594035177046749
1928-08-10,-8.83700436569673e-4,-5.841974753558865e-4,-0.0025940351770466466
1928-08-13,0.002880775154607735,-0.0010231675233027644,0.0020757661838445253
1928-08-14,-0.006750334051858609,-0.003075798836461207,-0.008329043465476181
1928-08-15,0.024546770901266106,0.0028564123863510176,0.01761703593194691
1928-08-16,0.008803432995509295,0.010549004739658677,0.007164820824146687
1928-08-17,0.00482254455771346,0.0015908601229203208,0.0015286627180650205
1928-08-20,0.014994256555528787,0.010422376464399512,0.00659733425620557
1928-08-21,0.013287770306907259,0.010880881094839341,0.012566136704548897
1928-08-22,0.004013091536353131,-0.0026204908936692762,-9.995003330834993e-4
1928-08-23,-0.002048154109605072,0.001417334232022079,9.995003330834232e-4
1928-08-24,0.019183168395948864,0.00346400261547409,0.015857616733339488
1928-08-27,0.004909190026238346,-4.94123470329603e-4,0.001964637174164816
1928-08-28,0.0072977539714331385,0.004086815158300016,0.007820176705833386
1928-08-29,0.00728685068332947,0.0034396860981857403,0.0019455259054913527
1928-08-30,0.0023892870754841826,2.1020915888647342e-4,0.0014566644964641641
1928-08-31,0.006510059297706737,0.002938297902447062,0.012536326186741772
1928-09-04,-6.657512832757076e-4,0.008278596100003031,0.004780123824719013
1928-09-05,-9.5779464710654e-4,-0.004095947966667369,0.004757382902269157
1928-09-06,-0.004007686753460457,-0.005161121792615936,-0.006189022373706799
1928-09-07,0.011065465043522883,4.89356505973147e-4,0.007137789048292307
1928-09-10,-0.01206990138811925,-0.004693693159480735,-0.008093355293961017
1928-09-11,0.009294250746392764,7.721195062990343e-4,0.007619084476439358
1928-09-12,0.0017822730765941438,5.611672425601298e-4,0.0037878833169371563
1928-09-13,-0.00531474428234227,-2.805442576962773e-4,-9.456265480070661e-4
1928-09-14,-0.0024175744341301017,0.001752111742342504,0
1928-09-17,0.0067794050073423625,0.009339348619569324,0.008947552041167591
1928-09-18,-0.004736588546409927,-0.007800025617602466,-0.007057192309998751
1928-09-19,-0.002084550075278108,0.0011180212191060543,0
1928-09-20,-0.0022143776413538537,-0.004760247000794159,0.0018867930125766356
1928-09-21,0.0012122480322458089,-0.0017558033797517407,0.006575880906156959
1928-09-24,0.0031699713719238296,9.836296725064346e-4,0.0032717953934915957
1928-09-25,0.001165355773454512,-0.0024608906776784215,-9.337068838942209e-4
1928-09-26,-0.004210006009804789,-0.0011974783947759694,-4.671805737856531e-4
1928-09-27,-0.0106665438305237,6.341377700615845e-4,-0.012697090399840396
1928-09-28,0.0021929833350100864,-0.0031040589297350366,4.731488141262171e-4
1928-10-01,0.010976690713632208,0.003315348855513151,0.010353033649902442
1928-10-02,-0.007948169849174224,-0.0063581987424924024,-0.004692641178192064
1928-10-03,-0.0012607692361355327,-0.002128415134826176,-0.0032980006335941265
1928-10-04,0.009208939085309908,-0.002132954950141631,0.0032980006335940975
1928-10-05,0.0016652793190612488,-0.005710222510884438,-0.0018832397279649287
1928-10-06,-8.32293015169458e-4,7.155635367939091e-4,-0.0023590480390631094
1928-10-08,-0.002501043404588837,-0.0021482285382896063,-0.002838223286544619
1928-10-09,0.00872642146814312,-0.004310351501122212,0.003310478313031071
1928-10-10,0.01966470577330751,0.009315724840191433,0.010800762428331126
1928-10-11,0.00485634301256902,-0.001427551991185335,0.0046598406780472635
1928-10-13,0.005636085772820843,0.0035650661644961446,0.0055632966853285115
1928-10-15,0.003206415572772007,0.004969836285341208,9.242144835313797e-4
1928-10-16,-0.0020028045949706304,0.0021223920241507334,0.003228040617235901
1928-10-17,0.005996420126440425,0.006340281894583166,0.0032176538907937825
1928-10-18,0.0039777299861879865,0.0014035090023200904,0.0022920019201757608
1928-10-19,0.018486268822971635,-7.015082714903594e-4,0.0054794657646255705
1928-10-20,-0.01097189690124886,-0.0028109646056503164,-0.005479465764625596
1928-10-22,-7.883327172165403e-4,-0.0014084509370578496,-0.0013745706631667098
1928-10-23,0.009419221916491558,-7.049700679698213e-4,0.006398559307642775
1928-10-24,0.003898640415657323,0.006326910384763488,0.0018206650454895017
1928-10-25,-0.0019474202843955666,7.005254226935158e-4,-0.0036446509592945745
1928-10-26,-0.020083368454677165,-0.009852296443011707,-0.011937699158876424
1928-10-27,0.016177113487612027,0.00352983070352466,0.010110380240177696
1928-10-29,0.006242704628084804,0.00702250076982468,0.005926618669639343
1928-10-30,-0.01331264766660776,-0.005614049832766821,-0.010969031370573933
1928-10-31,-0.005930043074417032,-0.002818888406420277,-0.0036832454162965163
1928-11-01,0.01182512793981559,0.007032377786156091,0.014197627995224301
1928-11-02,-0.003139720004667641,-0.0035100071136501955,-0.0018206650454894709
1928-11-03,-7.864727106134872e-4,0,9.107468753383939e-4
1928-11-05,0.013286635474844922,0.005610112890766783,0.01221458298586268
1928-11-07,0.011962326709257416,0.0048831628250719855,0.01162283982799286
1928-11-08,0.0015331547656273399,0.0013908208083430271,-0.004900878599710931
1928-11-09,0.007630712341163859,0.01517270486333159,0.007120635338023994
1928-11-10,0.00757292524873273,0.01494593038723265,0.00795057191576455
1928-11-12,0.017203116850704324,0.003365873255105113,0.0048277469233576654
1928-11-13,7.412898782745744e-4,-0.004040409537005086,0.003060111677594622
1928-11-14,-0.004828235934821552,-0.00202634314523225,0
1928-11-15,0.002973979887126257,0.0013513515569989558,0.0052242173671897645
1928-11-16,0.026736622816616647,0.00806998327139167,0.014655434718172784
1928-11-17,0.0028870463936089778,6.695681535722229e-4,0
1928-11-19,0.00467374569987957,0,0
1928-11-20,0.018127384592556483,0.009327182875138881,0.008521568397273228
1928-11-21,-0.012048338516174368,-0.012008149628396607,-0.014960740678294424
1928-11-22,0.03434114606783318,0.00668898815079671,0.012837146760680682
1928-11-23,-0.0072601874651625625,0.0033277900926747457,0.007623925110659366
1928-11-26,0.010355632757109138,0.012545559063615585,0.004210532536343679
1928-11-27,0.0041124115530925195,0.0019665689720408473,0.004611200792804335
1928-11-28,0.01088446119842338,-0.00262295232347048,0.011642543151702545
1928-11-30,-0.007470323365165534,-0.003288394939586552,0.00371364156936166
1928-12-01,-0.008901120049516978,-0.002638523958181172,-0.010349916442919958
1928-12-03,-0.00551725537475474,-0.0019834717246546415,-0.00751883241402734
1928-12-04,0.007235173680779272,-0.003978785089763458,0.0025125641358831386
1928-12-05,-0.002061856400558802,-0.009345862418237769,-0.004191120971462021
1928-12-06,-0.03821674533344933,-0.02238140219613488,-0.038532164033367254
1928-12-07,-0.031587305726760946,-0.0082645098498935355,-0.024299848178505744
1928-12-08,-0.0522450372169214,-0.009030974890538002,-0.01987418620708353
1928-12-10,0.025706383858617555,0.006954130945699081,0.017635546364626154
1928-12-11,0.019876896671237012,0.009655247421333777,0.019090479877948825
1928-12-12,-0.009326685776084573,-0.002749142624921775,-0.009721685050900262
1928-12-13,3.747423690097413e-4,-0.004137936938799163,-0.001777778245999272
1928-12-14,0.020030343269235584,0.0068870795637209934,0.0022217294186628596
1928-12-15,-0.005893203059458458,6.861063733988085e-4,-4.4395117266350263e-4
1928-12-17,-0.001848771094157021,-0.002747254475138807,-0.0035587226169939952
1928-12-18,0.0190621607684559,0.005486982216258977,0.011519843832861323
1928-12-19,0.018349138668196617,0.007495776152906574,0.012259347933252639
1928-12-20,0.005333345975362603,-0.002038736689848317,0.003908799765052639
1928-12-21,0.015831465216680662,0.008130126083250089,0.011207013847676186
1928-12-22,-0.002096436826528182,-6.749915882333652e-4,0
1928-12-24,0.006971098289864101,0.003370411009905794,0.008961015798792176
1928-12-26,-0.0062717975620654835,6.727211824505548e-4,-0.004257137123318722
1928-12-27,0.016981867115427898,0,0.008496227829085599
1928-12-28,0.018723951266287564,0.005365539364631906,0.014279957061470798
1928-12-29,0.0026945115662719396,0.005336903928187862,0.0029148469524019134
1928-12-31,0.009040744652149024,0.0053085725197649985,0.01239685297682872
1929-01-02,0.023065272930996188,0.011188007453726338,0.018714948175110702
1929-01-03,-0.004243518690408401,-0.0013097578820636404,0.002013288378855553
1929-01-04,-0.0029484050842975454,0.009781623475713394,-4.023335399272106e-4
1929-01-05,-0.007905179507113374,-0.0039011752988181415,-0.011331566009550082
1929-01-07,-0.015664376283647214,-0.011136702065722162,-0.013109569149595535
1929-01-08,-0.0023541292190310107,0,-0.003304422668100481
1929-01-09,0.01271345327298515,0.00328839493958663,0.015192244567373591
1929-01-10,0.0026560440581162104,0.0032776168313040778,0.0016286648551232807
1929-01-11,3.3151003121425473e-4,0.0019614259312179068,-0.0016286648551233403
1929-01-12,-0.0013267000287597863,-0.0013071897286213775,-0.002856561828185125
1929-01-14,0.009250148547063387,0.003264775998139235,0.004891978773521031
1929-01-15,-0.021270326661588363,-0.00851068966790873,-0.014748321399666822
1929-01-16,0.016655948005942167,0.0026263967822190825,0.013527568450507257
1929-01-17,0.00428548537854886,0.0032733253449691085,0.005279200078146479
1929-01-18,3.288932770973625e-4,0.003913899321136315,0.0032349401441800073
1929-01-19,0.006228507269061791,0.005194816877104151,0.0044310243697105204
1929-01-21,-0.004585661491319209,0,-8.041817884135768e-4
1929-01-22,0.008173986985715245,0.0012944985626457955,0.008411826087637093
1929-01-23,0.010366144007557712,0.0019386112695013859,0.005965418366571527
1929-01-24,-0.0029046333153689274,-0.005827145009193825,-0.006364381068851234
1929-01-25,0.01825511062426333,6.491399124408249e-4,0.0166208812360405
1929-01-26,-0.001588058139051461,6.487188031589059e-4,-0.0019642512699343698
1929-01-28,-0.0019090047159241192,0.0038835000263978334,-0.00315084939683604
1929-01-29,-0.004468567920877019,-0.0012928250023053047,3.943995318329176e-4
1929-01-30,0,0.004517594001319858,0.0035426134275066638
1929-01-31,0.015553400345369985,0.020395863162693834,0.011330459171448893
1929-02-01,0.006905237733049475,0.016891236755192596,0.003877476746420623
1929-02-02,3.127443340581101e-4,6.201550586352943e-4,-0.0015491869868293781
1929-02-04,-0.002191267115655945,-0.0049720425610927325,-0.006220859875102506
1929-02-05,0.009357523052955372,-0.0049968873491038285,0.002337359848704772
1929-02-06,-0.015329566576460365,-0.009436999887413202,-0.008204773513150123
1929-02-07,-0.03660119626573089,-0.0217260941779266,-0.031078198387505297
1929-02-08,-0.014161277327721879,-0.0038835000263977445,-0.01098688569712415
1929-02-11,0.029091772141823572,0.01160554612030811,0.021854370394037002
1929-02-13,-0.007437382706441309,-0.0032102756302482102,-0.0012016824999040315
1929-02-14,-0.005206650226356195,-0.007746972250173614,-0.004016069654889831
1929-02-15,-0.020102835486286535,-0.00911464643409852,-0.020325903014038957
1929-02-16,-0.015093360483815751,-0.008538639726745373,-0.012396852976828682
1929-02-18,0.01609153058831935,0.007884403524149056,0.014038215676058619
1929-02-19,0.0013293454932048433,0.0013080446600151673,-4.1008817470355405e-4
1929-02-20,0.01614266646469264,0.006514681021193672,0.00857673217497581
1929-02-21,0.01330972415402266,0.005827145009193928,0.010920229854463738
1929-02-25,0.0035409661978331305,0.00129032275967015,0.002009243191524113
1929-02-26,3.212851433261034e-4,-6.44953263246458e-4,0.001604492923438642
1929-02-27,0.010226998692932783,0.0038634948250446392,0.011952333523841173
1929-02-28,0.009178731951813481,-6.428801250023815e-4,0.013375494450328622
1929-03-01,0.011901173980297877,0.019739577581458764,0.009334956936051561
1929-03-02,-0.0065594487884086975,-6.307158834123232e-4,-0.00232558244347541
1929-03-04,-0.01643006943629007,-0.008235713322229218,-0.010924806276249694
1929-03-05,-0.011857213105469366,-0.0012730746467979853,-0.006691621112048582
1929-03-06,-0.01624995133213646,-0.011531197599189792,-0.015923903356723022
1929-03-07,0.012373977487443526,0.003858525687529721,0.009187202626495613
1929-03-08,0.008379037098847748,-0.002570695503100866,0.006341678011284465
1929-03-09,0,-0.0038684767779203176,0
1929-03-11,-0.018789020501631337,-0.00583092031079321,-0.014325752359504994
1929-03-12,9.805524564049292e-4,-0.0026024738175816973,8.012820941542244e-4
1929-03-13,0.01362772550296764,6.512536863199927e-4,0.01075493338133046
1929-03-14,0.019151558857268724,0.003898640415657323,0.019227588620640505
1929-03-15,0.010691925754192587,-6.487188031590464e-4,0.0135111107647993
1929-03-16,9.379397279765192e-4,-6.49139912440876e-4,0.0019153424740689874
1929-03-18,-0.0075282664207915245,-0.004555816535860691,-0.00345026219215267
1929-03-19,-3.1491104023441223e-4,0.004555816535860661,-3.84098333894438e-4
1929-03-20,-0.003470582439247555,-0.005208345107138347,-3.842459221148199e-4
1929-03-21,-0.005705245269321192,-0.003924138456134258,-0.004622504378867133
1929-03-22,-0.01376241916984299,-0.008555498056046329,-0.013605652055778598
1929-03-23,-0.0133010882307512,-0.0046373054285171475,-0.01339657544988496
1929-03-25,-0.02882425823789884,-0.014715984632513003,-0.028159543659807197
1929-03-26,-0.0033670065479042954,-0.006761350978043795,-0.006549348011422362
1929-03-27,0.022345435330436366,0.01615109132788302,0.029937510849732108
1929-03-28,0.018624946156319405,0.007316294690683977,0.017384870875061634
1929-04-01,-0.02790268003455639,-0.016032407531049,-0.025789963382413808
1929-04-02,0.010266690609573323,0.005372746302390501,0.011588541276245883
1929-04-03,-0.010266690609573343,-0.003354582146153174,-0.012392723064659586
1929-04-04,0.016507472894552424,0.015338746879702327,0.017544309650909525
1929-04-05,-0.007889587275162821,-0.0019874137048381275,-0.0099305682026008
1929-04-06,-6.602839460753947e-4,0.009240989853729654,7.98084639328239e-4
1929-04-08,-0.0043025053960536455,-0.00924098985372956,-0.00961931265012691
1929-04-09,-0.007992050531337691,-0.009327182875138769,-0.008087387387628644
1929-04-10,0.005335124358580949,0,0.006071664068549994
1929-04-11,0.011243504688835603,0.01065256411620731,0.011236073266925752
1929-04-12,0.004265798101212945,-0.004646540055995479,0.003584947077826002
1929-04-13,-0.0032797667970012483,-0.0013315581195126823,7.949126014763421e-4
1929-04-15,-0.006591981682152837,0,-0.00677698427902382
1929-04-16,0.0059347355198145265,-6.664445431604477e-4,0.0023971245997214514
1929-04-17,0.018564284968510057,0.001998002662673058,0.010321647808053287
1929-04-18,0.006432958820054949,0.0033211588149269795,0.004334982158052755
1929-04-19,-0.004176712899170781,-0.0026560440581162963,-7.867821019555369e-4
1929-04-20,0.0016084931890046692,0.0019926941167102974,0.0015729456644590803
1929-04-22,0.013410162647423696,0.003973515161860535,0.009775248904642465
1929-04-23,0.004114580895896671,0.002640265560176206,0.0058196090532640025
1929-04-24,-0.002846751882965967,6.589786070432459e-4,-0.003875973844693072
1929-04-25,-0.004444451760424018,0,-0.0046710867337654
1929-04-26,-3.18217982001158e-4,0,-0.0019527442252831291
1929-04-27,0.004762669742425286,0.001974334303717608,0.0027327754660819922
1929-04-29,-0.006036555265013702,-0.002633312910760657,-0.004689340363385948
1929-04-30,0.01737525942180418,0.0019756344917899334,0.015931947634905443
1929-05-01,0.0025023472550811613,0.001971739054839883,0.0019256697651009905
1929-05-02,0.004364096701856568,-0.0019717390548398134,0.004606534057638729
1929-05-03,0.012672090450711165,6.576784189707569e-4,0.009908617654158005
1929-05-04,0.004596300415953052,0.005245913669769547,0.0041627307036122265
1929-05-06,-0.002755244357424799,-0.001963994084660055,-0.00606062461169107
1929-05-07,-0.013269751882151046,-0.0032819195851094083,-0.009543878511706131
1929-05-08,0.004958175636192931,-0.002633312910760657,0.004210532536343458
1929-05-09,-0.007135131868348629,-0.005287520580683198,-0.006130287397394663
1929-05-10,0.013912730209581144,0.005946499187726303,0.012223223230775722
1929-05-11,-0.0033830572016968702,0,-0.003803732239246761
1929-05-13,-0.025270413496260056,-0.007936549595736414,-0.023131332023418966
1929-05-14,0.013494634408128654,-0.007330922535052079,0.012017977559428308
1929-05-15,-0.0043736402114475164,-0.0013386882855963484,-0.004247930697496561
1929-05-16,0.0021892111949053657,-0.0013404827744520644,0.005018346760255923
1929-05-17,0.0040530063275947435,0.0013404827744520503,0.004610073473980068
1929-05-18,3.110903742618489e-4,-6.700167754843292e-4,-0.0015343309492610842
1929-05-20,-0.02775327921387852,0.015297937179763531,-0.02566237248278885
1929-05-21,0.004467142080805283,0.0105056777142141,0.012135596184587082
1929-05-22,-0.04326581446891618,-0.025133598118493264,-0.03726154408477863
1929-05-23,0.023978813526937575,0.004677589551110997,0.021970126740637214
1929-05-24,-0.008147348310256822,0,-0.007535232957034645
1929-05-25,-0.0042630003894401185,-0.0020020026706731903,-0.003589236156315038
1929-05-27,-0.03647719119404412,-0.016841085130806864,-0.033722472281042255
1929-05-28,0.018572203581010846,0.017508864788343344,0.01598722306546044
1929-05-29,-0.007050557996666687,0.01523712818212803,0.001219264528206216
1929-05-31,0.002019522732829212,0.012414403148381978,0.008493478763767751
1929-06-01,0.005699931609847772,0.005827145009193928,0.003618094399177357
1929-06-03,0.01690741418929,0.005793386013824978,0.013947227480850333
1929-06-04,0.020820530889394392,-0.0019274018173591249,0.01453571065236639
